Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,MktPhase,MktRatio,Spike,SpikeScore,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,Zombie_Zone,AUDCAD_l_Rule
2026.02.05 15:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Trend,1.761,Spike,1.508,25.9,0.255,-7,-7.7,2,Stop
2026.02.05 16:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Trend,1.761,Warning,1.37,25.9,0.255,-6.25,-11.8,2,Stop
2026.02.05 17:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Trend,1.761,Spike,1.641,25.9,0.255,-6.25,-12.6,2,Stop
2026.02.05 18:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Trend,1.761,Spike,1.513,25.9,0.255,-6.25,13,2,Stop
2026.02.05 19:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Trend,1.761,Normal,0.792,29.2,0.304,-6.25,11.7,2,Stop
2026.02.05 20:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Trend,1.761,Warning,1.185,29.2,0.304,-7,-1.6,2,Stop
2026.02.05 21:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Trend,1.761,Normal,0.696,29.2,0.304,-7,1.8,2,Stop
2026.02.05 22:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Trend,1.761,Warning,1.382,29.2,0.304,-7,-10.8,2,Stop
2026.02.05 23:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Trend,1.723,Warning,1.475,32.1,0.393,-7,-26.5,2,Stop
2026.02.06 00:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Trend,1.723,Warning,1.213,32.1,0.393,-7,-20.8,2,Stop
2026.02.06 01:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Trend,1.723,Spike,1.846,32.1,0.393,-7,-31,2,Stop
2026.02.06 02:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Trend,1.723,Warning,1.49,32.1,0.393,-7,-21.2,2,Stop
2026.02.06 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.723,Spike,1.849,36.3,0.309,-3,4.6,2,Stop
2026.02.06 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.723,Normal,0.934,36.3,0.309,-3,6.5,2,Stop
2026.02.06 05:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.723,Warning,1.527,36.3,0.309,-3,14,2,Stop
2026.02.06 06:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.723,Normal,0.975,36.3,0.309,-3,12.3,2,Stop
2026.02.06 07:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.723,Warning,1.756,34.2,0.234,-3,31,2,Stop
2026.02.06 08:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Trend,1.723,Normal,0.938,34.2,0.234,-9.25,33.6,2,Stop
2026.02.06 09:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Trend,1.723,Warning,1.002,34.2,0.234,-9.25,33.7,2,Stop
2026.02.06 10:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Trend,1.723,Warning,1.116,34.2,0.234,-9.25,33,2,Stop
2026.02.06 11:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Trend,1.723,Spike,1.673,30.9,0.167,-9.25,55.6,2,Stop
2026.02.06 12:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Trend,1.723,Normal,0.942,30.9,0.167,5.5,53,2,Stop
2026.02.06 13:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Trend,1.723,Normal,1.456,30.9,0.167,5.5,61.6,2,Stop
2026.02.06 14:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Trend,1.723,Normal,1.227,30.9,0.167,5.5,48.2,2,Stop
2026.02.06 15:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Trend,1.723,Normal,1.215,29.6,0.132,5.5,53.2,2,Stop
2026.02.06 16:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Trend,1.723,Normal,1.031,29.6,0.132,6.25,54,2,Stop
2026.02.06 17:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Trend,1.723,Normal,1.119,29.6,0.132,6.25,50.1,2,Stop
2026.02.06 18:00,BUY,Green,Yellow,Green,Green,Green,OK,Trend,1.723,Normal,1.454,29.6,0.132,6.25,68.8,2,Stop
2026.02.06 19:00,BUY,Green,Yellow,Green,Green,Green,OK,Trend,1.723,Normal,1.469,30.4,0.006,6.25,77.1,2,Stop
2026.02.06 20:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Trend,1.723,Normal,1.12,30.4,0.006,6.25,73,2,Stop
2026.02.06 21:00,BUY,Green,Yellow,Green,Green,Green,OK,Trend,1.723,Warning,1.653,30.4,0.006,6.25,73.9,2,Stop
2026.02.06 22:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Trend,1.723,Normal,1.275,30.4,0.006,6.25,69.6,2,Stop
2026.02.06 23:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,1.32,32.5,0.051,6.25,62.2,2,Stop
2026.02.09 00:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,0.864,32.5,0.051,6.25,65,2,Stop
2026.02.09 01:00,BUY,Green,Yellow,Green,Green,Green,OK,Trend,1.946,Warning,1.656,32.5,0.051,6.25,88.6,3,Stop
2026.02.09 02:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,1.181,32.5,0.051,6.25,64.4,2,Stop
2026.02.09 03:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,0.915,35.5,0.227,6.25,56.6,2,Stop
2026.02.09 04:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,1.31,35.5,0.227,6.25,68.9,2,Stop
2026.02.09 05:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,1.293,35.5,0.227,6.25,58.9,2,Stop
2026.02.09 06:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,0.74,35.5,0.227,6.25,55.2,2,Stop
2026.02.09 07:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,1.206,38,0.201,6.25,59.9,2,Stop
2026.02.09 08:00,BUY,Green,Yellow,Green,Green,Green,OK,Trend,1.946,Normal,1.175,38,0.201,4.25,64.3,3,Stop
2026.02.09 09:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Trend,1.946,Normal,1.303,38,0.201,4.25,49.6,2,Stop
2026.02.09 10:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Trend,1.946,Normal,1.29,38,0.201,4.25,56.6,2,Stop
2026.02.09 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Trend,1.946,Normal,0.967,40.4,0.178,-2.25,49,2,Run
2026.02.09 12:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Trend,1.946,Normal,1.387,40.4,0.178,-2.25,29.4,2,Run
2026.02.09 13:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Trend,1.946,Normal,1.003,40.4,0.178,-2.25,44.4,2,Run
2026.02.09 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.946,Normal,0.821,40.4,0.178,-2.25,43,2,Run
2026.02.09 15:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Trend,1.946,Normal,1.38,39.7,0.343,-2.25,48.6,2,Run
2026.02.09 16:00,BUY,Green,Green,Green,Red,Yellow,OK,Trend,1.946,Warning,1.643,39.7,0.343,-5.25,68.5,3,Run
2026.02.09 17:00,BUY,Green,Green,Green,Red,Yellow,OK,Trend,1.946,Normal,0.944,39.7,0.343,-5.25,70.1,3,Run
2026.02.09 18:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Trend,1.946,Normal,0.796,39.7,0.343,-5.25,62.2,3,Run
2026.02.09 19:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Trend,1.946,Warning,1.193,40.8,0.397,-5.25,60.8,3,Run
2026.02.09 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.946,Spike,1.634,40.8,0.397,-0.75,63,3,Run
2026.02.09 21:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.946,Normal,1.115,40.8,0.397,-0.75,61.1,3,Run
2026.02.09 22:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.946,Warning,1.608,40.8,0.397,-0.75,52.1,3,Run
2026.02.09 23:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.921,Normal,0.528,41.7,0.518,-0.75,47.5,3,Run
2026.02.10 00:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Trend,1.921,Normal,0.917,41.7,0.518,-3.25,42.4,3,Run
2026.02.10 01:00,BUY,Red,Green,Green,Yellow,Yellow,OK,Trend,1.921,Normal,1.215,41.7,0.518,-3.25,33.5,3,Run
2026.02.10 02:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Trend,1.921,Normal,0.766,41.7,0.518,-3.25,30.3,3,Run
2026.02.10 03:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Trend,1.921,Normal,1.461,39.1,0.459,-3.25,39.7,3,Run
2026.02.10 04:00,BUY,Red,Green,Yellow,Red,Orange,OK,Trend,1.921,Normal,0.961,39.1,0.459,-5.25,28,3,Run
2026.02.10 05:00,BUY,Red,Green,Yellow,Red,Orange,OK,Trend,1.921,Normal,0.996,39.1,0.459,-5.25,13.1,2,Run
2026.02.10 06:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Trend,1.921,Normal,0.651,39.1,0.459,-5.25,13.9,2,Run
2026.02.10 07:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Trend,1.921,Normal,0.975,34,0.596,-5.25,15.4,2,Run
2026.02.10 08:00,BUY,Red,Green,Yellow,Red,Orange,OK,Trend,1.921,Spike,1.627,34,0.596,-5.25,10.9,2,Stop
2026.02.10 09:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Trend,1.921,Warning,1.366,34,0.596,-5.25,20.1,2,Stop
2026.02.10 10:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Trend,1.921,Warning,1.108,34,0.596,-5.25,23.6,2,Stop
2026.02.10 11:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Trend,1.921,Warning,1.006,30.7,0.592,-5.25,27.4,2,Stop
2026.02.10 12:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Trend,1.921,Normal,0.64,30.7,0.592,-5.25,24.6,2,Stop
2026.02.10 13:00,BUY,Green,Green,Yellow,Red,Yellow,OK,Trend,1.921,Normal,0.614,30.7,0.592,-5.25,26,2,Stop
2026.02.10 14:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Trend,1.921,Normal,0.871,30.7,0.592,-5.25,27.8,2,Stop
2026.02.10 15:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Trend,1.921,Spike,1.703,27.7,0.432,-5.25,15.5,2,Stop
2026.02.10 16:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Trend,1.921,Warning,1.373,27.7,0.432,-9.25,16.3,2,Stop
2026.02.10 17:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Trend,1.921,Warning,1.253,27.7,0.432,-9.25,14.2,2,Stop
2026.02.10 18:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Trend,1.921,Warning,1.475,27.7,0.432,-9.25,-1.4,2,Stop
2026.02.10 19:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Trend,1.921,Normal,0.789,27.4,0.273,-9.25,15.6,2,Stop
2026.02.10 20:00,BUY,Green,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.921,Normal,0.79,27.4,0.273,-4.75,19.5,2,Stop
2026.02.10 21:00,BUY,Green,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.921,Normal,0.882,27.4,0.273,-4.75,25.2,2,Stop
2026.02.10 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.921,Normal,0.677,27.4,0.273,-4.75,25.9,2,Stop
2026.02.10 23:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Trend,1.906,Normal,1.5,27.1,0.247,-9.25,19,2,Stop
2026.02.11 00:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Trend,1.906,Warning,1.032,27.1,0.247,-9.25,12.5,2,Stop
2026.02.11 01:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Trend,1.906,Normal,0.989,27.1,0.247,-9.25,26.9,2,Stop
2026.02.11 02:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Trend,1.906,Normal,0.883,27.1,0.247,-9.25,35.2,2,Stop
2026.02.11 03:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Trend,1.906,Spike,1.842,23.7,0.224,-9.25,50,3,Stop
2026.02.11 04:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.906,Spike,1.712,23.7,0.224,2.25,74,3,Stop
2026.02.11 05:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.906,Normal,1.395,23.7,0.224,2.25,76.9,3,Stop
2026.02.11 06:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Trend,1.906,Warning,1.533,23.7,0.224,2.25,53.6,3,Stop
2026.02.11 07:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.906,Normal,0.827,24.1,0.269,2.25,53.9,3,Stop
2026.02.11 08:00,BUY,Red,Green,Green,Yellow,Green,OK,Trend,1.906,Normal,1.352,24.1,0.269,-0.75,40.7,3,Stop
2026.02.11 09:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.906,Normal,0.651,24.1,0.269,-0.75,39.2,3,Stop
2026.02.11 10:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.906,Normal,0.85,24.1,0.269,-0.75,39.3,3,Stop
2026.02.11 11:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Trend,1.906,Normal,0.947,23.5,0.179,-0.75,39,3,Stop
2026.02.11 12:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Trend,1.906,Normal,1.206,23.5,0.179,-0.75,46,3,Stop
2026.02.11 13:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.906,Normal,1.186,23.5,0.179,-0.75,55,3,Stop
2026.02.11 14:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.906,Normal,0.834,23.5,0.179,-0.75,66.7,3,Stop
2026.02.11 15:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.906,Warning,2.723,25.3,0.373,-0.75,92.6,3,Stop
2026.02.11 16:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.906,Warning,1.647,25.3,0.373,6.5,93,3,Stop
2026.02.11 17:00,BUY,Red,Green,Green,Green,Green,OK,Trend,1.906,Warning,1.696,25.3,0.373,6.5,87.6,3,Stop
2026.02.11 18:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.906,Normal,1.259,25.3,0.373,6.5,85.4,3,Stop
2026.02.11 19:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.906,Normal,0.912,28.4,0.427,6.5,85.4,3,Stop
2026.02.11 20:00,BUY,Red,Green,Green,Green,Green,OK,Trend,1.906,Normal,0.816,28.4,0.427,6.5,74.7,3,Stop
2026.02.11 21:00,BUY,Yellow,Green,Green,Green,Green,OK,Trend,1.906,Normal,0.609,28.4,0.427,6.5,72.7,3,Stop
2026.02.11 22:00,BUY,Yellow,Green,Green,Green,Green,OK,Trend,1.906,Normal,0.768,28.4,0.427,6.5,66.8,3,Stop
2026.02.11 23:00,BUY,Yellow,Green,Green,Green,Green,OK,Trend,1.948,Normal,1.126,31.1,0.395,6.5,69.2,3,Stop
2026.02.12 00:00,BUY,Red,Green,Green,Green,Green,OK,Trend,1.948,Normal,0.886,31.1,0.395,6.5,60.6,3,Stop
2026.02.12 01:00,BUY,Yellow,Green,Green,Green,Green,OK,Trend,1.948,Normal,0.791,31.1,0.395,6.5,59.7,3,Stop
2026.02.12 02:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.948,Normal,1.394,31.1,0.395,6.5,76.1,3,Stop
2026.02.12 03:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.948,Normal,1.289,34.5,0.389,6.5,79.1,3,Stop
2026.02.12 04:00,BUY,Red,Green,Green,Green,Green,OK,Trend,1.948,Normal,1.418,34.5,0.389,6.5,63.3,3,Stop
2026.02.12 05:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.948,Warning,1.653,34.5,0.389,6.5,52.7,3,Stop
2026.02.12 06:00,BUY,Red,Green,Green,Green,Green,OK,Trend,1.948,Warning,1.899,34.5,0.389,6.5,36.9,3,Stop
2026.02.12 07:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.948,Normal,1.201,37.4,0.294,6.5,49.8,3,Stop
2026.02.12 08:00,BUY,Red,Green,Green,Green,Green,OK,Trend,1.948,Normal,1.139,37.4,0.294,4.5,34,3,Stop
2026.02.12 09:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.948,Normal,1.026,37.4,0.294,4.5,37.3,3,Stop
2026.02.12 10:00,BUY,Red,Green,Green,Green,Green,OK,Trend,1.948,Warning,1.575,37.4,0.294,4.5,26.7,3,Stop
2026.02.12 11:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.948,Normal,1.197,37.1,0.242,0.5,32.2,3,Stop
2026.02.12 12:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Trend,1.948,Normal,0.879,37.1,0.242,-6.25,32.8,3,Stop
2026.02.12 13:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Trend,1.948,Normal,0.87,37.1,0.242,-6.25,34.2,3,Stop
2026.02.12 14:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Trend,1.948,Warning,1.045,37.1,0.242,-6.25,37.2,3,Stop
2026.02.12 15:00,BUY,Green,Green,Green,Red,Yellow,OK,Trend,1.948,Spike,2.132,38.2,0.459,-6.25,62.3,3,Stop
2026.02.12 16:00,BUY,Red,Green,Green,Yellow,Green,OK,Trend,1.948,Warning,1.294,38.2,0.459,0,42.8,3,Stop
2026.02.12 17:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.948,Warning,1.904,38.2,0.459,0,72.9,3,Stop
2026.02.12 18:00,BUY,Red,Green,Green,Yellow,Green,OK,Trend,1.948,Warning,1.599,38.2,0.459,0,30.2,3,Stop
2026.02.12 19:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Trend,1.948,Normal,1.172,39.9,0.245,0,14.5,3,Stop
2026.02.12 20:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.948,Normal,1.133,39.9,0.245,-2,19.9,3,Stop
2026.02.12 21:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Trend,1.948,Normal,0.944,39.9,0.245,-2,21.1,3,Stop
2026.02.12 22:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Trend,1.948,Warning,1.596,39.9,0.245,-2,9.4,3,Stop
2026.02.12 23:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.73,Normal,0.649,37.1,0.252,-2,7.9,3,Stop
2026.02.13 00:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Trend,1.73,Normal,1.124,37.1,0.252,-5,5.7,3,Stop
2026.02.13 01:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Trend,1.73,Normal,0.843,37.1,0.252,-5,15.8,3,Stop
2026.02.13 02:00,BUY,Red,Green,Green,Yellow,Yellow,OK,Trend,1.73,Normal,0.989,37.1,0.252,-5,9,3,Stop
2026.02.13 03:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.73,Normal,1.181,33.5,0.291,0,18.1,3,Stop
2026.02.13 04:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.73,Normal,0.558,33.5,0.291,0,22.8,3,Stop
2026.02.13 05:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.73,Normal,0.753,33.5,0.291,0,16.3,3,Stop
2026.02.13 06:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.73,Normal,0.55,33.5,0.291,0,17.2,3,Stop
2026.02.13 07:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Trend,1.73,Normal,1.486,29.9,0.204,0,2.6,3,Stop
2026.02.13 08:00,BUY,Red,Yellow,Green,Yellow,Yellow,OK,Trend,1.73,Normal,1.244,29.9,0.204,-5,-12.3,3,Stop
2026.02.13 09:00,BUY,Yellow,Yellow,Green,Yellow,Yellow,OK,Trend,1.73,Normal,1.145,29.9,0.204,-5,-6.3,3,Stop
2026.02.13 10:00,BUY,Green,Yellow,Green,Yellow,Yellow,OK,Trend,1.73,Warning,1.583,29.9,0.204,-5,3.3,3,Stop
2026.02.13 11:00,BUY,Red,Green,Green,Yellow,Yellow,OK,Trend,1.73,Normal,0.922,30.1,0.062,-5,-0.8,3,Stop
2026.02.13 12:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Trend,1.73,Normal,1.083,30.1,0.062,-5,-4.1,3,Stop
2026.02.13 13:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Trend,1.73,Normal,1.105,30.1,0.062,-5,-18.1,3,Stop
2026.02.13 14:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Trend,1.73,Normal,0.733,30.1,0.062,-5,-5.4,3,Stop
2026.02.13 15:00,BUY,Yellow,Green,Green,Yellow,Yellow,OK,Trend,1.73,Normal,1.349,31,0.014,-5,6.8,3,Stop
2026.02.13 16:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Trend,1.73,Normal,1.476,31,0.014,-7.25,-9.6,3,Stop
2026.02.13 17:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Trend,1.73,Warning,1.082,31,0.014,-7.25,19.2,3,Stop
2026.02.13 18:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Trend,1.73,Normal,0.645,31,0.014,-7.25,17.9,3,Run
2026.02.13 19:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Trend,1.73,Warning,1.029,30.3,0.068,-7.25,22.2,3,Run
2026.02.13 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.73,Warning,1.246,30.3,0.068,-2.25,28.5,3,Run
2026.02.13 21:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.73,Normal,0.8,30.3,0.068,-2.25,27.3,3,Run
2026.02.13 22:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.73,Normal,1.313,30.3,0.068,-2.25,30.8,3,Run
2026.02.13 23:00,BUY,Red,Yellow,Green,Yellow,Yellow,OK,Trend,1.704,Normal,1.273,28.9,0.221,-4.25,-5,3,Run
2026.02.16 00:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Trend,1.704,Normal,0.781,28.9,0.221,-2,11.3,3,Run
2026.02.16 01:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Trend,1.704,Normal,0.736,28.9,0.221,-2,25.7,3,Run
2026.02.16 02:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.704,Normal,0.804,28.9,0.221,-2,34,3,Run
2026.02.16 03:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.704,Normal,1.215,29.3,0.176,-2,44.1,3,Run
2026.02.16 04:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Trend,1.704,Normal,1.096,29.3,0.176,-2.25,38.4,3,Run
2026.02.16 05:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.704,Normal,1.268,29.3,0.176,-2.25,38.3,3,Run
2026.02.16 06:00,BUY,Green,Green,Green,Yellow,Green,OK,Trend,1.704,Warning,1.823,29.3,0.176,-2.25,45.5,3,Run
2026.02.16 07:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.704,Normal,0.506,27.1,0.129,-0.25,44.7,3,Run
2026.02.16 08:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Trend,1.704,Normal,0.969,27.1,0.129,6.5,39.9,3,Run
2026.02.16 09:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Trend,1.704,Normal,0.792,27.1,0.129,6.5,35.6,3,Run
2026.02.16 10:00,BUY,Green,Yellow,Green,Green,Green,OK,Trend,1.704,Normal,1.305,27.1,0.129,6.5,46.3,3,Run
2026.02.16 11:00,BUY,Red,Green,Green,Green,Green,OK,Trend,1.704,Normal,1.022,23.5,0.261,6.5,35.4,3,Run
2026.02.16 12:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.704,Normal,0.663,23.5,0.261,8.5,37.2,3,Run
2026.02.16 13:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.704,Normal,0.769,23.5,0.261,8.5,38.1,3,Run
2026.02.16 14:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.704,Warning,1.548,23.5,0.261,8.5,45.4,3,Run
2026.02.16 15:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Trend,1.704,Normal,0.86,21.3,0.138,8.5,38.5,3,Run
2026.02.16 16:00,BUY,Red,Yellow,Green,Green,Green,OK,Trend,1.704,Normal,1.266,21.3,0.138,8.5,31.3,3,Run
2026.02.16 17:00,BUY,Red,Yellow,Green,Green,Green,OK,Trend,1.704,Normal,1.409,21.3,0.138,8.5,14.5,3,Run
2026.02.16 18:00,BUY,Green,Yellow,Green,Green,Green,OK,Trend,1.704,Normal,0.827,21.3,0.138,8.5,29,3,Run
2026.02.16 19:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.704,Normal,0.651,21.1,0.101,8.5,30.8,3,Run
2026.02.16 20:00,BUY,Yellow,Green,Green,Green,Green,OK,Trend,1.704,Normal,0.916,21.1,0.101,6.5,29.3,3,Run
2026.02.16 21:00,BUY,Green,Green,Green,Green,Green,OK,Trend,1.704,Normal,0.961,21.1,0.101,6.5,32.3,3,Run
2026.02.16 22:00,BUY,Yellow,Green,Green,Green,Green,OK,Trend,1.704,Normal,0.53,21.1,0.101,6.5,31.8,3,Run
2026.02.16 23:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Trend,1.623,Normal,1.237,21,0.339,0,12,3,Run
2026.02.17 00:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Trend,1.623,Normal,1.106,21,0.339,0,21.1,3,Run
2026.02.17 01:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Trend,1.623,Normal,0.755,21,0.339,0,28.9,3,Run
2026.02.17 02:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Trend,1.623,Normal,1.155,21,0.339,0,20.4,3,Run
2026.02.17 03:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.623,Warning,1.955,24,0.222,-5,9.8,3,Run
2026.02.17 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.623,Normal,0.826,24,0.222,-5,12.4,3,Run
2026.02.17 05:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Trend,1.623,Normal,1.362,24,0.222,-5,9.4,3,Run
2026.02.17 06:00,BUY,Green,Yellow,Green,Yellow,Yellow,OK,Trend,1.623,Warning,1.524,24,0.222,-5,28.6,3,Run
2026.02.17 07:00,BUY,Red,Green,Green,Yellow,Green,OK,Trend,1.623,Normal,0.849,27.8,0.132,-2,18.4,3,Run
2026.02.17 08:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Trend,1.623,Normal,0.88,27.8,0.132,-4,28.1,3,Run
