Time	Open	High	Low	Close
2026.01.02 01:00:00	0.914620	0.914620	0.914620	0.914620
2026.01.02 02:00:00	0.916000	0.916000	0.916000	0.916000
2026.01.02 03:00:00	0.916660	0.916660	0.916660	0.916660
2026.01.02 04:00:00	0.917370	0.917370	0.917370	0.917370
2026.01.02 05:00:00	0.917690	0.917690	0.917690	0.917690
2026.01.02 06:00:00	0.918180	0.918180	0.918180	0.918180
2026.01.02 07:00:00	0.918540	0.918540	0.918540	0.918540
2026.01.02 08:00:00	0.918240	0.918240	0.918240	0.918240
2026.01.02 09:00:00	0.918020	0.918020	0.918020	0.918020
2026.01.02 10:00:00	0.917380	0.917380	0.917380	0.917380
2026.01.02 11:00:00	0.919110	0.919110	0.919110	0.919110
2026.01.02 12:00:00	0.919040	0.919040	0.919040	0.919040
2026.01.02 13:00:00	0.918940	0.918940	0.918940	0.918940
2026.01.02 14:00:00	0.918320	0.918320	0.918320	0.918320
2026.01.02 15:00:00	0.918980	0.918980	0.918980	0.918980
2026.01.02 16:00:00	0.918820	0.918820	0.918820	0.918820
2026.01.02 17:00:00	0.919670	0.919670	0.919670	0.919670
2026.01.02 18:00:00	0.917730	0.917730	0.917730	0.917730
2026.01.02 19:00:00	0.918030	0.918030	0.918030	0.918030
2026.01.02 20:00:00	0.918420	0.918420	0.918420	0.918420
2026.01.02 21:00:00	0.918030	0.918030	0.918030	0.918030
2026.01.02 22:00:00	0.918520	0.918520	0.918520	0.918520
2026.01.02 23:00:00	0.919250	0.919250	0.919250	0.919250
2026.01.05 00:00:00	0.918380	0.918380	0.918380	0.918380
2026.01.05 01:00:00	0.918260	0.918260	0.918260	0.918260
2026.01.05 02:00:00	0.918720	0.918720	0.918720	0.918720
2026.01.05 03:00:00	0.917950	0.917950	0.917950	0.917950
2026.01.05 04:00:00	0.918400	0.918400	0.918400	0.918400
2026.01.05 05:00:00	0.918870	0.918870	0.918870	0.918870
2026.01.05 06:00:00	0.918410	0.918410	0.918410	0.918410
2026.01.05 07:00:00	0.918580	0.918580	0.918580	0.918580
2026.01.05 08:00:00	0.919030	0.919030	0.919030	0.919030
2026.01.05 09:00:00	0.919620	0.919620	0.919620	0.919620
2026.01.05 10:00:00	0.919810	0.919810	0.919810	0.919810
2026.01.05 11:00:00	0.920150	0.920150	0.920150	0.920150
2026.01.05 12:00:00	0.919650	0.919650	0.919650	0.919650
2026.01.05 13:00:00	0.920230	0.920230	0.920230	0.920230
2026.01.05 14:00:00	0.920120	0.920120	0.920120	0.920120
2026.01.05 15:00:00	0.920370	0.920370	0.920370	0.920370
2026.01.05 16:00:00	0.921300	0.921300	0.921300	0.921300
2026.01.05 17:00:00	0.922020	0.922020	0.922020	0.922020
2026.01.05 18:00:00	0.922160	0.922160	0.922160	0.922160
2026.01.05 19:00:00	0.924010	0.924010	0.924010	0.924010
2026.01.05 20:00:00	0.923610	0.923610	0.923610	0.923610
2026.01.05 21:00:00	0.923750	0.923750	0.923750	0.923750
2026.01.05 22:00:00	0.923830	0.923830	0.923830	0.923830
2026.01.05 23:00:00	0.924140	0.924140	0.924140	0.924140
2026.01.06 00:00:00	0.924240	0.924240	0.924240	0.924240
2026.01.06 01:00:00	0.924500	0.924500	0.924500	0.924500
2026.01.06 02:00:00	0.924520	0.924520	0.924520	0.924520
2026.01.06 03:00:00	0.924000	0.924000	0.924000	0.924000
2026.01.06 04:00:00	0.924250	0.924250	0.924250	0.924250
2026.01.06 05:00:00	0.925100	0.925100	0.925100	0.925100
2026.01.06 06:00:00	0.925310	0.925310	0.925310	0.925310
2026.01.06 07:00:00	0.925510	0.925510	0.925510	0.925510
2026.01.06 08:00:00	0.925810	0.925810	0.925810	0.925810
2026.01.06 09:00:00	0.926640	0.926640	0.926640	0.926640
2026.01.06 10:00:00	0.926290	0.926290	0.926290	0.926290
2026.01.06 11:00:00	0.925210	0.925210	0.925210	0.925210
2026.01.06 12:00:00	0.924680	0.924680	0.924680	0.924680
2026.01.06 13:00:00	0.924300	0.924300	0.924300	0.924300
2026.01.06 14:00:00	0.925000	0.925000	0.925000	0.925000
2026.01.06 15:00:00	0.925580	0.925580	0.925580	0.925580
2026.01.06 16:00:00	0.926280	0.926280	0.926280	0.926280
2026.01.06 17:00:00	0.926560	0.926560	0.926560	0.926560
2026.01.06 18:00:00	0.927670	0.927670	0.927670	0.927670
2026.01.06 19:00:00	0.928140	0.928140	0.928140	0.928140
2026.01.06 20:00:00	0.928760	0.928760	0.928760	0.928760
2026.01.06 21:00:00	0.929270	0.929270	0.929270	0.929270
2026.01.06 22:00:00	0.929290	0.929290	0.929290	0.929290
2026.01.06 23:00:00	0.930490	0.930490	0.930490	0.930490
2026.01.07 00:00:00	0.930400	0.930400	0.930400	0.930400
2026.01.07 01:00:00	0.930700	0.930700	0.930700	0.930700
2026.01.07 02:00:00	0.930360	0.930360	0.930360	0.930360
2026.01.07 03:00:00	0.930500	0.930500	0.930500	0.930500
2026.01.07 04:00:00	0.932400	0.932400	0.932400	0.932400
2026.01.07 05:00:00	0.932050	0.932050	0.932050	0.932050
2026.01.07 06:00:00	0.933460	0.933460	0.933460	0.933460
2026.01.07 07:00:00	0.933580	0.933580	0.933580	0.933580
2026.01.07 08:00:00	0.932630	0.932630	0.932630	0.932630
2026.01.07 09:00:00	0.932500	0.932500	0.932500	0.932500
2026.01.07 10:00:00	0.931700	0.931700	0.931700	0.931700
2026.01.07 11:00:00	0.931000	0.931000	0.931000	0.931000
2026.01.07 12:00:00	0.930690	0.930690	0.930690	0.930690
2026.01.07 13:00:00	0.930060	0.930060	0.930060	0.930060
2026.01.07 14:00:00	0.930280	0.930280	0.930280	0.930280
2026.01.07 15:00:00	0.929590	0.929590	0.929590	0.929590
2026.01.07 16:00:00	0.929650	0.929650	0.929650	0.929650
2026.01.07 17:00:00	0.930570	0.930570	0.930570	0.930570
2026.01.07 18:00:00	0.929150	0.929150	0.929150	0.929150
2026.01.07 19:00:00	0.930230	0.930230	0.930230	0.930230
2026.01.07 20:00:00	0.930580	0.930580	0.930580	0.930580
2026.01.07 21:00:00	0.931470	0.931470	0.931470	0.931470
2026.01.07 22:00:00	0.931390	0.931390	0.931390	0.931390
2026.01.07 23:00:00	0.931050	0.931050	0.931050	0.931050
2026.01.08 00:00:00	0.931370	0.931370	0.931370	0.931370
2026.01.08 01:00:00	0.931400	0.931400	0.931400	0.931400
2026.01.08 02:00:00	0.931370	0.931370	0.931370	0.931370
2026.01.08 03:00:00	0.931240	0.931240	0.931240	0.931240
2026.01.08 04:00:00	0.932060	0.932060	0.932060	0.932060
2026.01.08 05:00:00	0.930490	0.930490	0.930490	0.930490
2026.01.08 06:00:00	0.930280	0.930280	0.930280	0.930280
2026.01.08 07:00:00	0.929660	0.929660	0.929660	0.929660
2026.01.08 08:00:00	0.929420	0.929420	0.929420	0.929420
2026.01.08 09:00:00	0.929120	0.929120	0.929120	0.929120
2026.01.08 10:00:00	0.929230	0.929230	0.929230	0.929230
2026.01.08 11:00:00	0.929670	0.929670	0.929670	0.929670
2026.01.08 12:00:00	0.928770	0.928770	0.928770	0.928770
2026.01.08 13:00:00	0.928950	0.928950	0.928950	0.928950
2026.01.08 14:00:00	0.928460	0.928460	0.928460	0.928460
2026.01.08 15:00:00	0.928070	0.928070	0.928070	0.928070
2026.01.08 16:00:00	0.927660	0.927660	0.927660	0.927660
2026.01.08 17:00:00	0.927150	0.927150	0.927150	0.927150
2026.01.08 18:00:00	0.928150	0.928150	0.928150	0.928150
2026.01.08 19:00:00	0.927820	0.927820	0.927820	0.927820
2026.01.08 20:00:00	0.928340	0.928340	0.928340	0.928340
2026.01.08 21:00:00	0.928050	0.928050	0.928050	0.928050
2026.01.08 22:00:00	0.928030	0.928030	0.928030	0.928030
2026.01.08 23:00:00	0.928180	0.928180	0.928180	0.928180
2026.01.09 00:00:00	0.928350	0.928350	0.928350	0.928350
2026.01.09 01:00:00	0.929230	0.929230	0.929230	0.929230
2026.01.09 02:00:00	0.928650	0.928650	0.928650	0.928650
2026.01.09 03:00:00	0.928560	0.928560	0.928560	0.928560
2026.01.09 04:00:00	0.928340	0.928340	0.928340	0.928340
2026.01.09 05:00:00	0.928590	0.928590	0.928590	0.928590
2026.01.09 06:00:00	0.928420	0.928420	0.928420	0.928420
2026.01.09 07:00:00	0.928700	0.928700	0.928700	0.928700
2026.01.09 08:00:00	0.928500	0.928500	0.928500	0.928500
2026.01.09 09:00:00	0.927790	0.927790	0.927790	0.927790
2026.01.09 10:00:00	0.926620	0.926620	0.926620	0.926620
2026.01.09 11:00:00	0.926700	0.926700	0.926700	0.926700
2026.01.09 12:00:00	0.926860	0.926860	0.926860	0.926860
2026.01.09 13:00:00	0.926470	0.926470	0.926470	0.926470
2026.01.09 14:00:00	0.926890	0.926890	0.926890	0.926890
2026.01.09 15:00:00	0.926640	0.926640	0.926640	0.926640
2026.01.09 16:00:00	0.928310	0.928310	0.928310	0.928310
2026.01.09 17:00:00	0.927320	0.927320	0.927320	0.927320
2026.01.09 18:00:00	0.927860	0.927860	0.927860	0.927860
2026.01.09 19:00:00	0.928310	0.928310	0.928310	0.928310
2026.01.09 20:00:00	0.928750	0.928750	0.928750	0.928750
2026.01.09 21:00:00	0.929690	0.929690	0.929690	0.929690
2026.01.09 22:00:00	0.929960	0.929960	0.929960	0.929960
2026.01.09 23:00:00	0.930600	0.930600	0.930600	0.930600
