Time	Open	High	Low	Close
2026.01.02 01:00:00	0.871850	0.872060	0.871520	0.872030
2026.01.02 02:00:00	0.872030	0.872230	0.871850	0.871930
2026.01.02 03:00:00	0.871930	0.872140	0.871870	0.871890
2026.01.02 04:00:00	0.871890	0.871940	0.871720	0.871750
2026.01.02 05:00:00	0.871750	0.872260	0.871740	0.872220
2026.01.02 06:00:00	0.872210	0.872260	0.872010	0.872080
2026.01.02 07:00:00	0.872080	0.872330	0.871980	0.872220
2026.01.02 08:00:00	0.872220	0.872430	0.871810	0.871890
2026.01.02 09:00:00	0.871890	0.872210	0.871440	0.871470
2026.01.02 10:00:00	0.871470	0.871880	0.871210	0.871690
2026.01.02 11:00:00	0.871690	0.871940	0.870960	0.871070
2026.01.02 12:00:00	0.871070	0.871600	0.870710	0.871380
2026.01.02 13:00:00	0.871380	0.872300	0.871160	0.872020
2026.01.02 14:00:00	0.872030	0.872450	0.871660	0.871850
2026.01.02 15:00:00	0.871850	0.872080	0.870740	0.870900
2026.01.02 16:00:00	0.870920	0.871470	0.870540	0.870980
2026.01.02 17:00:00	0.870980	0.871160	0.869970	0.870540
2026.01.02 18:00:00	0.870540	0.870940	0.870290	0.870790
2026.01.02 19:00:00	0.870800	0.871300	0.870550	0.871270
2026.01.02 20:00:00	0.871270	0.871340	0.870910	0.871140
2026.01.02 21:00:00	0.871140	0.871240	0.870830	0.871200
2026.01.02 22:00:00	0.871200	0.871230	0.870620	0.870660
2026.01.02 23:00:00	0.870660	0.870770	0.870320	0.870370
2026.01.05 00:00:00	0.870900	0.871040	0.870580	0.870580
2026.01.05 01:00:00	0.869960	0.870990	0.869960	0.870990
2026.01.05 02:00:00	0.870980	0.871000	0.870540	0.870600
2026.01.05 03:00:00	0.870600	0.870710	0.870370	0.870470
2026.01.05 04:00:00	0.870460	0.870580	0.870040	0.870190
2026.01.05 05:00:00	0.870170	0.870210	0.869890	0.870170
2026.01.05 06:00:00	0.870170	0.870290	0.869890	0.870010
2026.01.05 07:00:00	0.870010	0.870140	0.869840	0.870120
2026.01.05 08:00:00	0.870120	0.870240	0.869890	0.870040
2026.01.05 09:00:00	0.870040	0.870580	0.869930	0.870560
2026.01.05 10:00:00	0.870550	0.870820	0.869940	0.870150
2026.01.05 11:00:00	0.870150	0.870270	0.868910	0.868970
2026.01.05 12:00:00	0.868970	0.869060	0.868030	0.868210
2026.01.05 13:00:00	0.868210	0.868280	0.867390	0.867820
2026.01.05 14:00:00	0.867820	0.867900	0.867100	0.867240
2026.01.05 15:00:00	0.867240	0.868470	0.867150	0.867730
2026.01.05 16:00:00	0.867730	0.867970	0.867050	0.867170
2026.01.05 17:00:00	0.867170	0.867530	0.866520	0.866750
2026.01.05 18:00:00	0.866750	0.866920	0.865980	0.866070
2026.01.05 19:00:00	0.866070	0.866080	0.865340	0.865570
2026.01.05 20:00:00	0.865570	0.866170	0.865530	0.865900
2026.01.05 21:00:00	0.865890	0.866090	0.865650	0.865840
2026.01.05 22:00:00	0.865840	0.865840	0.865560	0.865620
2026.01.05 23:00:00	0.865650	0.865700	0.865340	0.865430
2026.01.06 00:00:00	0.865330	0.865530	0.865140	0.865300
2026.01.06 01:00:00	0.865260	0.865660	0.865260	0.865570
2026.01.06 02:00:00	0.865570	0.865680	0.865430	0.865520
2026.01.06 03:00:00	0.865530	0.865660	0.865210	0.865490
2026.01.06 04:00:00	0.865490	0.865730	0.865360	0.865720
2026.01.06 05:00:00	0.865710	0.865810	0.865350	0.865360
2026.01.06 06:00:00	0.865360	0.865510	0.865180	0.865500
2026.01.06 07:00:00	0.865490	0.865840	0.865470	0.865540
2026.01.06 08:00:00	0.865540	0.865810	0.865510	0.865730
2026.01.06 09:00:00	0.865730	0.865940	0.865240	0.865470
2026.01.06 10:00:00	0.865500	0.865650	0.864840	0.865250
2026.01.06 11:00:00	0.865250	0.865330	0.864340	0.865260
2026.01.06 12:00:00	0.865270	0.865540	0.865070	0.865410
2026.01.06 13:00:00	0.865410	0.865910	0.865240	0.865710
2026.01.06 14:00:00	0.865710	0.865990	0.865530	0.865920
2026.01.06 15:00:00	0.865930	0.866280	0.865700	0.865870
2026.01.06 16:00:00	0.865870	0.865970	0.865130	0.865640
2026.01.06 17:00:00	0.865640	0.865970	0.865450	0.865750
2026.01.06 18:00:00	0.865750	0.866230	0.865720	0.866020
2026.01.06 19:00:00	0.866020	0.866130	0.865700	0.865970
2026.01.06 20:00:00	0.865970	0.866060	0.865690	0.865810
2026.01.06 21:00:00	0.865810	0.865990	0.865680	0.865790
2026.01.06 22:00:00	0.865790	0.865890	0.865580	0.865690
2026.01.06 23:00:00	0.865680	0.865750	0.865460	0.865600
2026.01.07 00:00:00	0.865570	0.865700	0.865030	0.865580
2026.01.07 01:00:00	0.865570	0.865720	0.865550	0.865650
2026.01.07 02:00:00	0.865650	0.865910	0.865510	0.865790
2026.01.07 03:00:00	0.865790	0.866020	0.865680	0.865880
2026.01.07 04:00:00	0.865880	0.865950	0.865610	0.865670
2026.01.07 05:00:00	0.865670	0.865770	0.865420	0.865570
2026.01.07 06:00:00	0.865570	0.865920	0.865550	0.865580
2026.01.07 07:00:00	0.865590	0.865740	0.865480	0.865540
2026.01.07 08:00:00	0.865550	0.865860	0.865400	0.865540
2026.01.07 09:00:00	0.865540	0.865840	0.865300	0.865780
2026.01.07 10:00:00	0.865770	0.866060	0.865490	0.865780
2026.01.07 11:00:00	0.865770	0.866190	0.865650	0.865750
2026.01.07 12:00:00	0.865750	0.866170	0.865710	0.865870
2026.01.07 13:00:00	0.865870	0.866010	0.865510	0.865780
2026.01.07 14:00:00	0.865780	0.866330	0.865490	0.866210
2026.01.07 15:00:00	0.866210	0.866450	0.866000	0.866300
2026.01.07 16:00:00	0.866300	0.866780	0.866150	0.866150
2026.01.07 17:00:00	0.866130	0.867380	0.865800	0.867100
2026.01.07 18:00:00	0.867110	0.867680	0.866880	0.867620
2026.01.07 19:00:00	0.867620	0.867790	0.867340	0.867410
2026.01.07 20:00:00	0.867410	0.867730	0.867250	0.867280
2026.01.07 21:00:00	0.867280	0.867550	0.867230	0.867550
2026.01.07 22:00:00	0.867550	0.867620	0.867370	0.867420
2026.01.07 23:00:00	0.867410	0.867550	0.867290	0.867290
2026.01.08 00:00:00	0.867260	0.867500	0.866920	0.867470
2026.01.08 01:00:00	0.867470	0.867630	0.867420	0.867530
2026.01.08 02:00:00	0.867530	0.867660	0.867420	0.867450
2026.01.08 03:00:00	0.867440	0.867630	0.867370	0.867520
2026.01.08 04:00:00	0.867530	0.867930	0.867520	0.867900
2026.01.08 05:00:00	0.867900	0.867930	0.867410	0.867450
2026.01.08 06:00:00	0.867450	0.867700	0.867410	0.867690
2026.01.08 07:00:00	0.867680	0.868090	0.867650	0.867960
2026.01.08 08:00:00	0.867960	0.868090	0.867690	0.867780
2026.01.08 09:00:00	0.867780	0.868430	0.867780	0.868430
2026.01.08 10:00:00	0.868430	0.868810	0.868190	0.868400
2026.01.08 11:00:00	0.868390	0.868920	0.868060	0.868830
2026.01.08 12:00:00	0.868830	0.869040	0.868430	0.868480
2026.01.08 13:00:00	0.868480	0.868500	0.868160	0.868490
2026.01.08 14:00:00	0.868510	0.868580	0.868100	0.868560
2026.01.08 15:00:00	0.868560	0.868960	0.868170	0.868760
2026.01.08 16:00:00	0.868760	0.868960	0.868000	0.868120
2026.01.08 17:00:00	0.868120	0.868540	0.867710	0.867880
2026.01.08 18:00:00	0.867880	0.867900	0.867280	0.867720
2026.01.08 19:00:00	0.867720	0.867720	0.866930	0.867030
2026.01.08 20:00:00	0.867030	0.867510	0.866960	0.867460
2026.01.08 21:00:00	0.867460	0.867590	0.867300	0.867310
2026.01.08 22:00:00	0.867310	0.867430	0.866980	0.867040
2026.01.08 23:00:00	0.867030	0.867420	0.866940	0.867270
2026.01.09 00:00:00	0.867120	0.867690	0.867060	0.867470
2026.01.09 01:00:00	0.867500	0.867750	0.867320	0.867570
2026.01.09 02:00:00	0.867570	0.867660	0.867420	0.867500
2026.01.09 03:00:00	0.867490	0.867600	0.867380	0.867440
2026.01.09 04:00:00	0.867440	0.867590	0.867320	0.867540
2026.01.09 05:00:00	0.867530	0.867640	0.867350	0.867410
2026.01.09 06:00:00	0.867410	0.867500	0.867270	0.867330
2026.01.09 07:00:00	0.867330	0.867580	0.867230	0.867450
2026.01.09 08:00:00	0.867440	0.867680	0.867200	0.867440
2026.01.09 09:00:00	0.867430	0.867940	0.867080	0.867480
2026.01.09 10:00:00	0.867480	0.868260	0.867030	0.868250
