Time	Open	High	Low	Close
2026.01.02 01:00:00	2.336920	2.341930	2.336800	2.340070
2026.01.02 02:00:00	2.340030	2.342280	2.338640	2.339290
2026.01.02 03:00:00	2.339310	2.339340	2.336740	2.338490
2026.01.02 04:00:00	2.338550	2.339380	2.337610	2.338680
2026.01.02 05:00:00	2.338730	2.339530	2.337800	2.337800
2026.01.02 06:00:00	2.337800	2.339760	2.337540	2.339740
2026.01.02 07:00:00	2.339740	2.340440	2.338840	2.338980
2026.01.02 08:00:00	2.338970	2.339700	2.337460	2.339640
2026.01.02 09:00:00	2.339660	2.339660	2.335480	2.335740
2026.01.02 10:00:00	2.335740	2.335790	2.331590	2.331880
2026.01.02 11:00:00	2.331900	2.333140	2.331420	2.331980
2026.01.02 12:00:00	2.331980	2.331980	2.329290	2.330050
2026.01.02 13:00:00	2.330050	2.330720	2.328400	2.329540
2026.01.02 14:00:00	2.329540	2.331070	2.329040	2.330580
2026.01.02 15:00:00	2.330580	2.334560	2.330010	2.334020
2026.01.02 16:00:00	2.334020	2.334120	2.331190	2.331940
2026.01.02 17:00:00	2.331930	2.339110	2.331550	2.338360
2026.01.02 18:00:00	2.338360	2.339540	2.336690	2.337640
2026.01.02 19:00:00	2.337640	2.337740	2.334140	2.334230
2026.01.02 20:00:00	2.334150	2.335010	2.333970	2.334440
2026.01.02 21:00:00	2.334480	2.334570	2.332800	2.333030
2026.01.02 22:00:00	2.333030	2.333540	2.332690	2.333040
2026.01.02 23:00:00	2.333040	2.333640	2.332010	2.332010
2026.01.05 01:00:00	2.334930	2.336190	2.331520	2.334950
2026.01.05 02:00:00	2.334950	2.336760	2.332840	2.335950
2026.01.05 03:00:00	2.335970	2.338100	2.333490	2.334570
2026.01.05 04:00:00	2.334600	2.335210	2.330020	2.331640
2026.01.05 05:00:00	2.331660	2.333120	2.331150	2.333060
2026.01.05 06:00:00	2.333090	2.336410	2.332950	2.334370
2026.01.05 07:00:00	2.334370	2.336000	2.333260	2.333350
