Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points
2024.12.31 22:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,0.0,0.000,-1.75,0.0,OK,-1,?,Off-Hours,0
2024.12.31 23:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.8,0.323,+0.25,-63.5,OK,-1,Trending,Off-Hours,36
2025.01.02 00:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.8,0.323,+0.25,-66.7,OK,-1,Trending,Tokyo,212
2025.01.02 01:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.8,0.323,+0.25,-56.7,OK,-1,Trending,Tokyo,110
2025.01.02 02:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,30.8,0.323,+0.25,-45.9,OK,-1,Trending,Tokyo,26
2025.01.02 03:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,29.3,0.173,+0.25,-27.8,OK,-1,Trending,Tokyo,25
2025.01.02 04:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,29.3,0.173,-4.25,-12.4,OK,-1,Trending,Tokyo,22
2025.01.02 05:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,29.3,0.173,-4.25,6.0,OK,-1,Trending,Tokyo,23
2025.01.02 06:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,29.3,0.173,-4.25,-8.2,OK,-1,Trending,Tokyo,19
2025.01.02 07:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,26.6,0.133,-4.25,-7.4,OK,-1,Trending,Tokyo,25
2025.01.02 08:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,26.6,0.133,-4.25,-14.7,OK,-1,Trending,Tokyo-London,23
2025.01.02 09:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,26.6,0.133,-4.25,-13.7,OK,-1,Trending,London,19
2025.01.02 10:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,26.6,0.133,-4.25,-10.8,OK,-1,Trending,London,19
2025.01.02 11:00,SELL,Yellow,Green,Green,Red,Green,OK,FL,26.5,0.049,-5.25,9.1,OK,-1,Trending,London,23
2025.01.02 12:00,SELL,Yellow,Green,Green,Red,Green,OK,FL,26.5,0.049,-5.25,17.7,OK,-1,Trending,London,21
2025.01.02 13:00,SELL,Yellow,Green,Green,Red,Green,OK,FL,26.5,0.049,-5.25,4.5,OK,-1,Trending,London-NewYork,19
2025.01.02 14:00,SELL,Yellow,Green,Green,Red,Green,OK,FL,26.5,0.049,-5.25,9.1,OK,-1,Trending,London-NewYork,17
2025.01.02 15:00,SELL,Yellow,Green,Green,Red,Green,OK,FL,27.3,0.107,-5.25,-3.5,OK,-1,Trending,London-NewYork,21
2025.01.02 16:00,SELL,Yellow,Green,Green,Red,Green,OK,FL,27.3,0.107,-5.25,6.8,OK,-1,Trending,London-NewYork,18
2025.01.02 17:00,SELL,Yellow,Green,Green,Red,Green,OK,FL,27.3,0.107,-5.25,5.3,OK,-1,Trending,New York,22
2025.01.02 18:00,SELL,Yellow,Green,Green,Red,Green,OK,FL,27.3,0.107,-5.25,-10.4,OK,-1,Trending,New York,18
2025.01.02 19:00,SELL,Red,Green,Green,Red,Yellow,OK,FL,25.4,0.121,-5.25,-16.1,OK,-1,Trending,New York,21
2025.01.02 20:00,SELL,Red,Green,Green,Red,Yellow,OK,FL,25.4,0.121,-5.25,-41.2,OK,-1,Trending,New York,20
2025.01.02 21:00,SELL,Red,Green,Green,Red,Yellow,OK,FL,25.4,0.121,-5.25,-45.0,OK,-1,Trending,New York,21
2025.01.02 22:00,SELL,Red,Green,Green,Red,Yellow,OK,FL,25.4,0.121,-5.25,-41.0,OK,-1,Trending,Off-Hours,17
2025.01.02 23:00,SELL,Red,Yellow,Green,Red,Yellow,OK,FL,23.2,0.150,-5.25,-35.5,OK,-1,Trending,Off-Hours,22
2025.01.03 00:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,23.2,0.150,-2.25,-44.8,OK,-1,Trending,Tokyo,212
2025.01.03 01:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,23.2,0.150,-2.25,-30.0,OK,-1,Trending,Tokyo,67
2025.01.03 02:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,23.2,0.150,-2.25,-33.8,OK,-1,Trending,Tokyo,21
2025.01.03 03:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,21.0,0.004,-2.25,-12.2,OK,-1,Trending,Tokyo,23
2025.01.03 04:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,21.0,0.004,-2.25,-24.7,OK,-1,Trending,Tokyo,17
2025.01.03 05:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,21.0,0.004,-2.25,-27.4,OK,-1,Trending,Tokyo,22
2025.01.03 06:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,21.0,0.004,-2.25,-30.6,OK,-1,Trending,Tokyo,22
2025.01.03 07:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,19.3,0.105,-2.25,-19.1,OK,-1,Trending,Tokyo,23
2025.01.03 08:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,19.3,0.105,+0.00,-15.8,OK,-1,Trending,Tokyo-London,21
2025.01.03 09:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,19.3,0.105,+0.00,-19.5,OK,-1,Trending,London,21
2025.01.03 10:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,19.3,0.105,+0.00,-21.5,OK,-1,Trending,London,22
2025.01.03 11:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,18.8,0.036,+0.00,-27.3,OK,-1,Trending,London,22
2025.01.03 12:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,18.8,0.036,-2.00,-25.4,OK,-1,Trending,London,18
2025.01.03 13:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,18.8,0.036,-2.00,-10.9,OK,-1,Trending,London-NewYork,21
2025.01.03 14:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,18.8,0.036,-2.00,-9.0,OK,-1,Trending,London-NewYork,19
2025.01.03 15:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,20.2,0.201,+0.25,-4.0,OK,-1,Trending,London-NewYork,20
2025.01.03 16:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,20.2,0.201,-2.75,-5.1,OK,-1,Trending,London-NewYork,21
2025.01.03 17:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,20.2,0.201,-2.75,0.5,OK,-1,Trending,New York,21
2025.01.03 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,20.2,0.201,-2.75,-13.1,EDGE,-1,Trending,New York,18
2025.01.03 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,23.2,0.209,-0.75,8.8,EDGE,-1,Trending,New York,21
2025.01.03 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,23.2,0.209,-0.75,10.7,EDGE,-1,Trending,New York,20
2025.01.03 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,23.2,0.209,-0.75,8.5,EDGE,-1,Trending,New York,22
2025.01.03 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,23.2,0.209,-0.75,6.9,EDGE,-1,Trending,Off-Hours,23
2025.01.03 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.7,0.249,-0.75,3.6,EDGE,-1,Trending,Off-Hours,29
2025.01.06 00:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,26.7,0.249,-0.75,-49.4,EDGE,-1,Trending,Tokyo,212
2025.01.06 01:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.7,0.249,-0.75,-15.3,EDGE,-1,Trending,Tokyo,74
2025.01.06 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.7,0.249,-0.75,0.3,EDGE,-1,Trending,Tokyo,23
2025.01.06 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,26.1,0.354,-0.75,13.5,EDGE,-1,Trending,Tokyo,21
2025.01.06 04:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,26.1,0.354,-2.75,-27.3,EDGE,-1,Trending,Tokyo,23
2025.01.06 05:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,26.1,0.354,-2.75,-22.3,EDGE,-1,Trending,Tokyo,23
2025.01.06 06:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,26.1,0.354,-2.75,-29.6,EDGE,-1,Trending,Tokyo,24
2025.01.06 07:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.5,0.351,-2.75,-29.6,EDGE,-1,Trending,Tokyo,21
2025.01.06 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.5,0.351,-3.00,-28.6,EDGE,-1,Trending,Tokyo-London,22
2025.01.06 09:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.5,0.351,-3.00,-18.2,EDGE,-1,Trending,London,20
2025.01.06 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.5,0.351,-3.00,-25.6,EDGE,-1,Trending,London,19
2025.01.06 11:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.0,0.289,-3.00,-10.9,EDGE,-1,Trending,London,19
2025.01.06 12:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,27.0,0.289,-3.00,-12.5,EDGE,-1,Trending,London,17
2025.01.06 13:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.0,0.289,-3.00,-26.2,EDGE,-1,Trending,London-NewYork,19
2025.01.06 14:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.0,0.289,-3.00,1.1,EDGE,0,Trending,London-NewYork,19
2025.01.06 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,29.9,0.346,-3.00,17.5,EDGE,-1,Trending,London-NewYork,21
2025.01.06 16:00,SELL,Red,Yellow,Yellow,Yellow,Yellow,OK,FL,29.9,0.346,-5.00,4.9,EDGE,-1,Trending,London-NewYork,21
2025.01.06 17:00,SELL,Red,Yellow,Yellow,Yellow,Yellow,OK,FL,29.9,0.346,-5.00,-22.9,EDGE,-1,Trending,New York,31
2025.01.06 18:00,SELL,Red,Yellow,Yellow,Yellow,Yellow,OK,FL,29.9,0.346,-5.00,-32.3,EDGE,-1,Trending,New York,18
2025.01.06 19:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,31.0,0.018,+4.50,-25.5,EDGE,-1,Trending,New York,17
2025.01.06 20:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,31.0,0.018,+4.50,-37.7,EDGE,-1,Trending,New York,20
2025.01.06 21:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,31.0,0.018,+4.50,-42.2,EDGE,-1,Trending,New York,17
2025.01.06 22:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,31.0,0.018,+4.50,-57.6,EDGE,-1,Trending,Off-Hours,19
2025.01.06 23:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,29.3,0.086,+4.50,-54.1,EDGE,-1,Trending,Off-Hours,22
2025.01.07 00:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,29.3,0.086,+4.50,-57.8,EDGE,-1,Trending,Tokyo,212
2025.01.07 01:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,29.3,0.086,+4.50,-52.7,EDGE,-1,Trending,Tokyo,55
2025.01.07 02:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,29.3,0.086,+4.50,-48.9,EDGE,-1,Trending,Tokyo,19
2025.01.07 03:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,FL,26.8,0.144,+4.50,-26.2,EDGE,-1,Trending,Tokyo,21
2025.01.07 04:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,26.8,0.144,+1.50,-30.7,EDGE,-1,Trending,Tokyo,23
2025.01.07 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.8,0.144,+1.50,-32.5,EDGE,-1,Trending,Tokyo,18
2025.01.07 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.8,0.144,+1.50,-20.0,EDGE,-1,Trending,Tokyo,19
2025.01.07 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.0,0.236,+1.50,-26.9,EDGE,-1,Trending,Tokyo,19
2025.01.07 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.0,0.236,-3.00,-14.5,EDGE,-1,Trending,Tokyo-London,19
2025.01.07 09:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.0,0.236,-3.00,-19.1,EDGE,-1,Trending,London,20
2025.01.07 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.0,0.236,-3.00,-8.8,EDGE,-1,Trending,London,21
2025.01.07 11:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.9,0.236,-3.00,5.6,EDGE,-1,Trending,London,20
2025.01.07 12:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.9,0.236,-3.00,-1.3,EDGE,-1,Trending,London,21
2025.01.07 13:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.9,0.236,-3.00,1.0,EDGE,-1,Trending,London-NewYork,19
2025.01.07 14:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.9,0.236,-3.00,-8.2,EDGE,-1,Trending,London-NewYork,19
2025.01.07 15:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,29.6,0.175,-3.00,-11.5,EDGE,-1,Trending,London-NewYork,16
2025.01.07 16:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,29.6,0.175,-1.00,-16.5,EDGE,-1,Trending,London-NewYork,20
2025.01.07 17:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,29.6,0.175,-1.00,-24.0,EDGE,-1,Trending,New York,56
2025.01.07 18:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,29.6,0.175,-1.00,-42.9,EDGE,-1,Trending,New York,18
2025.01.07 19:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.9,0.078,+1.00,-52.0,EDGE,-1,Trending,New York,22
2025.01.07 20:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.9,0.078,-1.25,-42.7,EDGE,-1,Trending,New York,20
2025.01.07 21:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.9,0.078,-1.25,-50.0,EDGE,-1,Trending,New York,16
2025.01.07 22:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.9,0.078,-1.25,-47.9,EDGE,-1,Trending,Off-Hours,20
2025.01.07 23:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.8,0.080,-1.25,-50.5,EDGE,-1,Trending,Off-Hours,15
2025.01.08 00:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.8,0.080,+1.75,-49.2,EDGE,-1,Trending,Tokyo,102
2025.01.08 01:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.8,0.080,+1.75,-42.3,EDGE,-1,Trending,Tokyo,81
2025.01.08 02:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.8,0.080,+1.75,-35.6,EDGE,-1,Trending,Tokyo,24
2025.01.08 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.7,0.237,+1.75,-68.8,EDGE,-1,Trending,Tokyo,20
2025.01.08 04:00,SELL,Red,Yellow,Yellow,Green,Green,OK,FL,22.7,0.237,+6.25,-65.8,EDGE,-1,Trending,Tokyo,18
2025.01.08 05:00,SELL,Red,Yellow,Yellow,Green,Green,OK,FL,22.7,0.237,+6.25,-53.8,EDGE,-1,Trending,Tokyo,17
2025.01.08 06:00,SELL,Red,Yellow,Yellow,Green,Green,OK,FL,22.7,0.237,+6.25,-42.2,EDGE,-1,Trending,Tokyo,22
2025.01.08 07:00,SELL,Red,Yellow,Yellow,Green,Green,OK,FL,22.5,0.194,+6.25,-47.2,EDGE,-1,Trending,Tokyo,18
2025.01.08 08:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.5,0.194,+2.25,-44.9,EDGE,-1,Trending,Tokyo-London,21
2025.01.08 09:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.5,0.194,+2.25,-38.0,EDGE,-1,Trending,London,20
2025.01.08 10:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.5,0.194,+2.25,-39.7,EDGE,-1,Trending,London,22
2025.01.08 11:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.4,0.151,+2.25,-52.8,EDGE,-1,Trending,London,22
2025.01.08 12:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.4,0.151,+2.25,-44.9,EDGE,-1,Trending,London,19
2025.01.08 13:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,22.4,0.151,+2.25,-51.6,EDGE,-1,Trending,London-NewYork,20
2025.01.08 14:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,22.4,0.151,+2.25,-58.9,OK,-1,Trending,London-NewYork,21
2025.01.08 15:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.3,0.156,+2.25,-74.2,EDGE,-1,Trending,London-NewYork,19
2025.01.08 16:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.3,0.156,+2.25,-39.9,EDGE,-1,Trending,London-NewYork,19
2025.01.08 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.3,0.156,+2.25,-43.8,EDGE,-1,Trending,New York,23
2025.01.08 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.3,0.156,+2.25,-38.5,EDGE,-1,Trending,New York,24
2025.01.08 19:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.6,0.234,+2.25,-32.4,EDGE,-1,Trending,New York,21
2025.01.08 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.6,0.234,+2.25,-37.8,EDGE,-1,Trending,New York,20
2025.01.08 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.6,0.234,+2.25,-35.5,EDGE,-1,Trending,New York,20
2025.01.08 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.6,0.234,+2.25,-33.0,EDGE,-1,Trending,Off-Hours,21
2025.01.08 23:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,25.4,0.408,+2.25,-26.7,EDGE,-1,Trending,Off-Hours,24
2025.01.09 00:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,25.4,0.408,+2.25,-47.1,EDGE,-1,Trending,Tokyo,212
2025.01.09 01:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,25.4,0.408,+2.25,-40.7,EDGE,-1,Trending,Tokyo,69
2025.01.09 02:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,25.4,0.408,+2.25,-39.3,EDGE,-1,Trending,Tokyo,25
2025.01.09 03:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,27.2,0.316,+2.25,-51.1,EDGE,-1,Trending,Tokyo,21
2025.01.09 04:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,27.2,0.316,+2.25,-53.5,EDGE,-1,Trending,Tokyo,18
2025.01.09 05:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,27.2,0.316,+2.25,-55.3,EDGE,-1,Trending,Tokyo,26
2025.01.09 06:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,27.2,0.316,+2.25,-55.2,EDGE,-1,Trending,Tokyo,23
2025.01.09 07:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,29.9,0.237,+2.25,-52.4,EDGE,-1,Trending,Tokyo,19
2025.01.09 08:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,29.9,0.237,+2.25,-51.2,EDGE,-1,Trending,Tokyo-London,22
2025.01.09 09:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,29.9,0.237,+2.25,-53.2,OK,-1,Trending,London,24
2025.01.09 10:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,29.9,0.237,+2.25,-61.2,EDGE,-1,Trending,London,23
2025.01.09 11:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,33.9,0.421,+2.25,-46.0,OK,-1,Trending,London,17
2025.01.09 12:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,33.9,0.421,+8.50,-49.8,EDGE,-1,Trending,London,18
2025.01.09 13:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,33.9,0.421,+8.50,-37.0,EDGE,-1,Trending,London-NewYork,19
2025.01.09 14:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,33.9,0.421,+8.50,-21.7,EDGE,-1,Trending,London-NewYork,21
2025.01.09 15:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,33.7,0.392,+6.25,-34.6,EDGE,-1,Trending,London-NewYork,18
2025.01.09 16:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,33.7,0.392,+6.25,-28.8,EDGE,-1,Trending,London-NewYork,20
2025.01.09 17:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,33.7,0.392,+6.25,-21.4,EDGE,-1,Trending,New York,22
2025.01.09 18:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,33.7,0.392,+6.25,-37.7,EDGE,-1,Trending,New York,20
2025.01.09 19:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,33.5,0.580,+6.25,-34.4,EDGE,-1,Trending,New York,24
2025.01.09 20:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,33.5,0.580,+3.25,-31.3,EDGE,-1,Trending,New York,17
2025.01.09 21:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,33.5,0.580,+3.25,-30.8,EDGE,-1,Trending,New York,22
2025.01.09 22:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,33.5,0.580,+3.25,-30.5,EDGE,-1,Trending,Off-Hours,22
2025.01.09 23:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,33.3,0.571,-1.25,-32.2,EDGE,-1,Trending,Off-Hours,25
2025.01.10 00:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,33.3,0.571,-1.25,-34.4,EDGE,-1,Trending,Tokyo,87
2025.01.10 01:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,33.3,0.571,-1.25,-22.4,OK,-1,Trending,Tokyo,33
2025.01.10 02:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,33.3,0.571,-1.25,-35.5,OK,-1,Trending,Tokyo,20
2025.01.10 03:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,29.3,0.279,-1.25,-34.2,EDGE,-1,Trending,Tokyo,25
2025.01.10 04:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,29.3,0.279,-1.25,-16.1,EDGE,-1,Trending,Tokyo,22
2025.01.10 05:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,29.3,0.279,-1.25,-16.5,EDGE,-1,Trending,Tokyo,17
2025.01.10 06:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,29.3,0.279,-1.25,-18.1,EDGE,-1,Trending,Tokyo,25
2025.01.10 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.9,0.182,-1.25,-22.4,EDGE,-1,Trending,Tokyo,19
2025.01.10 08:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,25.9,0.182,-9.25,-21.5,EDGE,-1,Trending,Tokyo-London,19
2025.01.10 09:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,25.9,0.182,-9.25,-29.4,EDGE,-1,Trending,London,19
2025.01.10 10:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,25.9,0.182,-9.25,-29.3,EDGE,-1,Trending,London,23
2025.01.10 11:00,SELL,Red,Yellow,Green,Red,Yellow,OK,FL,25.6,0.200,-9.25,-34.7,OK,-1,Trending,London,18
2025.01.10 12:00,SELL,Red,Yellow,Green,Red,Yellow,OK,FL,25.6,0.200,-6.25,-43.6,OK,-1,Trending,London,20
2025.01.10 13:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,25.6,0.200,-6.25,-37.1,EDGE,-1,Trending,London-NewYork,19
2025.01.10 14:00,SELL,Red,Yellow,Green,Red,Yellow,OK,FL,25.6,0.200,-6.25,-32.2,OK,-1,Trending,London-NewYork,20
2025.01.10 15:00,SELL,Red,Green,Green,Red,Yellow,OK,FL,28.2,0.572,-6.25,-34.7,OK,-1,Trending,London-NewYork,19
2025.01.10 16:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,28.2,0.572,+2.25,-96.3,OK,-1,Trending,London-NewYork,19
2025.01.10 17:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,28.2,0.572,+2.25,-82.6,OK,-1,Trending,New York,21
2025.01.10 18:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,28.2,0.572,+2.25,-70.4,OK,-1,Trending,New York,20
2025.01.10 19:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.4,0.460,+2.25,-75.7,OK,-1,Trending,New York,20
2025.01.10 20:00,SELL,Red,Green,Green,Green,Green,OK,FL,30.4,0.460,+6.25,-71.8,OK,-1,Trending,New York,23
2025.01.10 21:00,SELL,Red,Green,Green,Green,Green,OK,FL,30.4,0.460,+6.25,-72.2,OK,-1,Trending,New York,19
2025.01.10 22:00,SELL,Red,Green,Green,Green,Green,OK,FL,30.4,0.460,+6.25,-70.2,OK,-1,Trending,Off-Hours,23
2025.01.10 23:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.7,0.496,+6.25,-82.1,OK,-1,Trending,Off-Hours,94
2025.01.13 00:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.7,0.496,+6.25,-77.6,OK,-1,Trending,Tokyo,212
2025.01.13 01:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.7,0.496,+6.25,-68.2,OK,-1,Trending,Tokyo,74
2025.01.13 02:00,SELL,Yellow,Green,Green,Green,Green,OK,FL,32.7,0.496,+6.25,-53.4,OK,-1,Trending,Tokyo,21
2025.01.13 03:00,SELL,Yellow,Green,Green,Green,Green,OK,FL,32.8,0.287,+6.25,-44.3,OK,-1,Trending,Tokyo,25
2025.01.13 04:00,SELL,Yellow,Green,Green,Green,Green,OK,FL,32.8,0.287,+6.25,-36.1,OK,-1,Trending,Tokyo,22
2025.01.13 05:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.8,0.287,+6.25,-31.1,OK,-1,Trending,Tokyo,23
2025.01.13 06:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.8,0.287,+6.25,-50.9,OK,-1,Trending,Tokyo,23
2025.01.13 07:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.2,0.337,+6.25,-67.5,OK,-1,Trending,Tokyo,16
2025.01.13 08:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.2,0.337,+6.25,-57.9,OK,-1,Trending,Tokyo-London,26
2025.01.13 09:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.2,0.337,+6.25,-49.3,OK,-1,Trending,London,25
