Time	Open	High	Low	Close
2026.01.02 01:00:00	1.611680	1.611680	1.611680	1.611680
2026.01.02 02:00:00	1.611780	1.611780	1.611780	1.611780
2026.01.02 03:00:00	1.611870	1.611870	1.611870	1.611870
2026.01.02 04:00:00	1.612050	1.612050	1.612050	1.612050
2026.01.02 05:00:00	1.611910	1.611910	1.611910	1.611910
2026.01.02 06:00:00	1.612630	1.612630	1.612630	1.612630
2026.01.02 07:00:00	1.612190	1.612190	1.612190	1.612190
2026.01.02 08:00:00	1.611680	1.611680	1.611680	1.611680
2026.01.02 09:00:00	1.610560	1.610560	1.610560	1.610560
2026.01.02 10:00:00	1.607760	1.607760	1.607760	1.607760
2026.01.02 11:00:00	1.608410	1.608410	1.608410	1.608410
2026.01.02 12:00:00	1.608140	1.608140	1.608140	1.608140
2026.01.02 13:00:00	1.608170	1.608170	1.608170	1.608170
2026.01.02 14:00:00	1.608830	1.608830	1.608830	1.608830
2026.01.02 15:00:00	1.610010	1.610010	1.610010	1.610010
2026.01.02 16:00:00	1.610400	1.610400	1.610400	1.610400
2026.01.02 17:00:00	1.611610	1.611610	1.611610	1.611610
2026.01.02 18:00:00	1.612520	1.612520	1.612520	1.612520
2026.01.02 19:00:00	1.612430	1.612430	1.612430	1.612430
2026.01.02 20:00:00	1.611650	1.611650	1.611650	1.611650
2026.01.02 21:00:00	1.610600	1.610600	1.610600	1.610600
2026.01.02 22:00:00	1.609840	1.609840	1.609840	1.609840
2026.01.02 23:00:00	1.608990	1.608990	1.608990	1.608990
2026.01.05 00:00:00	1.609870	1.609870	1.609870	1.609870
2026.01.05 01:00:00	1.608410	1.608410	1.608410	1.608410
2026.01.05 02:00:00	1.609020	1.609020	1.609020	1.609020
2026.01.05 03:00:00	1.608880	1.608880	1.608880	1.608880
2026.01.05 04:00:00	1.608280	1.608280	1.608280	1.608280
2026.01.05 05:00:00	1.607070	1.607070	1.607070	1.607070
2026.01.05 06:00:00	1.607340	1.607340	1.607340	1.607340
2026.01.05 07:00:00	1.608490	1.608490	1.608490	1.608490
2026.01.05 08:00:00	1.608780	1.608780	1.608780	1.608780
2026.01.05 09:00:00	1.609300	1.609300	1.609300	1.609300
2026.01.05 10:00:00	1.609990	1.609990	1.609990	1.609990
2026.01.05 11:00:00	1.610200	1.610200	1.610200	1.610200
2026.01.05 12:00:00	1.609450	1.609450	1.609450	1.609450
2026.01.05 13:00:00	1.609260	1.609260	1.609260	1.609260
2026.01.05 14:00:00	1.608070	1.608070	1.608070	1.608070
2026.01.05 15:00:00	1.608400	1.608400	1.608400	1.608400
2026.01.05 16:00:00	1.610780	1.610780	1.610780	1.610780
2026.01.05 17:00:00	1.610950	1.610950	1.610950	1.610950
2026.01.05 18:00:00	1.609060	1.609060	1.609060	1.609060
2026.01.05 19:00:00	1.611530	1.611530	1.611530	1.611530
2026.01.05 20:00:00	1.611910	1.611910	1.611910	1.611910
2026.01.05 21:00:00	1.613330	1.613330	1.613330	1.613330
2026.01.05 22:00:00	1.613090	1.613090	1.613090	1.613090
2026.01.05 23:00:00	1.613470	1.613470	1.613470	1.613470
2026.01.06 00:00:00	1.613770	1.613770	1.613770	1.613770
2026.01.06 01:00:00	1.613460	1.613460	1.613460	1.613460
2026.01.06 02:00:00	1.613340	1.613340	1.613340	1.613340
2026.01.06 03:00:00	1.613490	1.613490	1.613490	1.613490
2026.01.06 04:00:00	1.613760	1.613760	1.613760	1.613760
2026.01.06 05:00:00	1.615100	1.615100	1.615100	1.615100
2026.01.06 06:00:00	1.615270	1.615270	1.615270	1.615270
2026.01.06 07:00:00	1.614880	1.614880	1.614880	1.614880
2026.01.06 08:00:00	1.614200	1.614200	1.614200	1.614200
2026.01.06 09:00:00	1.614360	1.614360	1.614360	1.614360
2026.01.06 10:00:00	1.614110	1.614110	1.614110	1.614110
2026.01.06 11:00:00	1.613950	1.613950	1.613950	1.613950
2026.01.06 12:00:00	1.612560	1.612560	1.612560	1.612560
2026.01.06 13:00:00	1.611810	1.611810	1.611810	1.611810
2026.01.06 14:00:00	1.611850	1.611850	1.611850	1.611850
2026.01.06 15:00:00	1.612440	1.612440	1.612440	1.612440
2026.01.06 16:00:00	1.612610	1.612610	1.612610	1.612610
2026.01.06 17:00:00	1.611700	1.611700	1.611700	1.611700
2026.01.06 18:00:00	1.612140	1.612140	1.612140	1.612140
2026.01.06 19:00:00	1.611700	1.611700	1.611700	1.611700
2026.01.06 20:00:00	1.613390	1.613390	1.613390	1.613390
2026.01.06 21:00:00	1.612570	1.612570	1.612570	1.612570
2026.01.06 22:00:00	1.613600	1.613600	1.613600	1.613600
2026.01.06 23:00:00	1.613780	1.613780	1.613780	1.613780
2026.01.07 00:00:00	1.614540	1.614540	1.614540	1.614540
2026.01.07 01:00:00	1.614150	1.614150	1.614150	1.614150
2026.01.07 02:00:00	1.614550	1.614550	1.614550	1.614550
2026.01.07 03:00:00	1.615460	1.615460	1.615460	1.615460
2026.01.07 04:00:00	1.616190	1.616190	1.616190	1.616190
2026.01.07 05:00:00	1.615600	1.615600	1.615600	1.615600
2026.01.07 06:00:00	1.616150	1.616150	1.616150	1.616150
2026.01.07 07:00:00	1.614650	1.614650	1.614650	1.614650
2026.01.07 08:00:00	1.615070	1.615070	1.615070	1.615070
2026.01.07 09:00:00	1.615690	1.615690	1.615690	1.615690
2026.01.07 10:00:00	1.615000	1.615000	1.615000	1.615000
2026.01.07 11:00:00	1.614510	1.614510	1.614510	1.614510
2026.01.07 12:00:00	1.613880	1.613880	1.613880	1.613880
2026.01.07 13:00:00	1.613500	1.613500	1.613500	1.613500
2026.01.07 14:00:00	1.613710	1.613710	1.613710	1.613710
2026.01.07 15:00:00	1.613700	1.613700	1.613700	1.613700
2026.01.07 16:00:00	1.612810	1.612810	1.612810	1.612810
2026.01.07 17:00:00	1.614350	1.614350	1.614350	1.614350
2026.01.07 18:00:00	1.614560	1.614560	1.614560	1.614560
2026.01.07 19:00:00	1.616450	1.616450	1.616450	1.616450
2026.01.07 20:00:00	1.616430	1.616430	1.616430	1.616430
2026.01.07 21:00:00	1.616650	1.616650	1.616650	1.616650
2026.01.07 22:00:00	1.617320	1.617320	1.617320	1.617320
2026.01.07 23:00:00	1.617870	1.617870	1.617870	1.617870
2026.01.08 00:00:00	1.617900	1.617900	1.617900	1.617900
2026.01.08 01:00:00	1.617670	1.617670	1.617670	1.617670
2026.01.08 02:00:00	1.617920	1.617920	1.617920	1.617920
2026.01.08 03:00:00	1.618070	1.618070	1.618070	1.618070
2026.01.08 04:00:00	1.618240	1.618240	1.618240	1.618240
2026.01.08 05:00:00	1.619300	1.619300	1.619300	1.619300
2026.01.08 06:00:00	1.618640	1.618640	1.618640	1.618640
2026.01.08 07:00:00	1.619210	1.619210	1.619210	1.619210
2026.01.08 08:00:00	1.619740	1.619740	1.619740	1.619740
2026.01.08 09:00:00	1.619700	1.619700	1.619700	1.619700
2026.01.08 10:00:00	1.620510	1.620510	1.620510	1.620510
2026.01.08 11:00:00	1.620310	1.620310	1.620310	1.620310
2026.01.08 12:00:00	1.620330	1.620330	1.620330	1.620330
2026.01.08 13:00:00	1.619790	1.619790	1.619790	1.619790
2026.01.08 14:00:00	1.618940	1.618940	1.618940	1.618940
2026.01.08 15:00:00	1.617640	1.617640	1.617640	1.617640
2026.01.08 16:00:00	1.616590	1.616590	1.616590	1.616590
2026.01.08 17:00:00	1.616470	1.616470	1.616470	1.616470
2026.01.08 18:00:00	1.616550	1.616550	1.616550	1.616550
2026.01.08 19:00:00	1.615550	1.615550	1.615550	1.615550
