Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,GBPNZD_Rule
2026.02.17 13:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,1.839,UP,34.7,0.018,+0.00,39.2,OK,2,Trending,London-NewYork,18,Run
2026.02.17 14:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,1.653,UP,34.7,0.018,+0.00,53.1,OK,2,Trending,London-NewYork,17,Run
2026.02.17 15:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,1.542,UP,34.5,0.234,+0.00,72.2,OK,2,Trending,London-NewYork,16,Run
2026.02.17 16:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,1.539,FL,34.5,0.234,+0.00,74.5,OK,2,Trending,London-NewYork,16,Run
2026.02.17 17:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,1.468,FL,34.5,0.234,+0.00,72.9,OK,2,Trending,New York,16,Run
2026.02.17 18:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,1.691,DN,34.5,0.234,+0.00,55.0,OK,2,Trending,New York,16,Run
2026.02.17 19:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,0.443,FL,36.1,0.366,+2.00,54.5,OK,2,Trending,New York,16,Run
2026.02.17 20:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,0.932,DN,36.1,0.366,+2.00,49.4,OK,2,Trending,New York,18,Run
2026.02.17 21:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,0.550,DN,36.1,0.366,+2.00,44.6,OK,2,Trending,New York,18,Run
2026.02.17 22:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.180,Normal,0.493,FL,36.1,0.366,+2.00,46.6,OK,2,Trending,Off-Hours,19,Run
2026.02.17 23:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.345,UP,35.4,0.292,+2.00,40.1,OK,2,Trending,Off-Hours,19,Run
2026.02.18 00:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.323,Normal,1.121,UP,35.4,0.292,+9.00,41.4,OK,2,Trending,Tokyo,60,Run
2026.02.18 01:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.323,Normal,1.194,FL,35.4,0.292,+9.00,40.4,OK,2,Trending,Tokyo,30,Run
2026.02.18 02:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Trend,1.323,Normal,1.776,FL,35.4,0.292,+9.00,34.7,OK,2,Trending,Tokyo,17,Run
2026.02.18 03:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.323,Normal,0.855,UP,34.4,0.447,+9.00,37.5,OK,2,Trending,Tokyo,19,Run
2026.02.18 04:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.323,Normal,1.092,UP,34.4,0.447,+9.00,38.7,OK,2,Trending,Tokyo,16,Run
2026.02.18 05:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.323,Normal,0.875,UP,34.4,0.447,+9.00,34.8,OK,2,Trending,Tokyo,20,Run
2026.02.18 06:00,BUY,Green,Green,Green,Green,Green,OK,Green,Trend,1.323,Normal,0.784,UP,34.4,0.447,+9.00,33.8,OK,2,Trending,Tokyo,16,Run
2026.02.18 07:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.008,UP,33.6,0.680,+2.00,32.2,OK,2,Trending,Tokyo,16,Run
2026.02.18 08:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Warning,2.375,DN,33.6,0.680,+2.00,26.7,OK,2,Trending,Tokyo-London,20,Run
2026.02.18 09:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.836,DN,33.6,0.680,+2.00,13.0,OK,2,Trending,London,13,Run
2026.02.18 10:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.550,DN,33.6,0.680,+2.00,2.6,OK,2,Trending,London,15,Run
2026.02.18 11:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.874,DN,30.4,0.285,+2.00,-0.2,OK,2,Trending,London,18,Run
2026.02.18 12:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.803,UP,30.4,0.285,+2.00,6.6,OK,2,Trending,London,17,Run
2026.02.18 13:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.576,DN,30.4,0.285,+2.00,1.5,OK,2,Trending,London-NewYork,16,Run
2026.02.18 14:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.698,UP,30.4,0.285,+2.00,10.3,OK,2,Trending,London-NewYork,16,Run
2026.02.18 15:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,0.976,UP,27.8,0.311,-2.00,14.0,OK,2,Trending,London-NewYork,18,Run
2026.02.18 16:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Trend,1.323,Normal,1.318,UP,27.8,0.311,-6.00,20.7,OK,2,Trending,London-NewYork,17,Run
2026.02.18 17:00,BUY,Red,Green,Green,Red,Orange,OK,Green,Trend,1.323,Warning,1.069,DN,27.8,0.311,-6.00,20.0,OK,2,Trending,New York,15,Stop
2026.02.18 18:00,BUY,Red,Green,Green,Red,Orange,OK,Green,Trend,1.323,Spike,1.783,DN,27.8,0.311,-6.00,16.4,OK,2,Trending,New York,16,Stop
2026.02.18 19:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Spike,1.736,UP,25.2,0.423,+0.00,26.9,OK,2,Trending,New York,18,Stop
2026.02.18 20:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.375,DN,25.2,0.423,+0.00,12.0,OK,2,Trending,New York,15,Stop
2026.02.18 21:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.165,UP,25.2,0.423,+0.00,26.3,OK,2,Trending,New York,29,Stop
2026.02.18 22:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Trend,1.323,Normal,1.105,DN,25.2,0.423,+0.00,20.6,OK,2,Trending,Off-Hours,15,Stop
2026.02.18 23:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.584,UP,22.9,0.404,+0.00,20.7,OK,2,Trending,Off-Hours,18,Stop
2026.02.19 00:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.683,FL,22.9,0.404,+0.00,20.6,OK,2,Trending,Tokyo,68,Stop
2026.02.19 01:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.989,UP,22.9,0.404,+0.00,32.2,OK,2,Trending,Tokyo,40,Stop
2026.02.19 02:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.189,UP,22.9,0.404,+0.00,40.7,OK,2,Trending,Tokyo,18,Stop
2026.02.19 03:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.903,FL,23.2,0.474,+0.00,36.4,OK,2,Trending,Tokyo,17,Stop
2026.02.19 04:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.400,FL,23.2,0.474,+0.00,32.1,OK,2,Trending,Tokyo,20,Stop
2026.02.19 05:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.367,UP,23.2,0.474,+0.00,36.6,OK,2,Trending,Tokyo,20,Stop
2026.02.19 06:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.724,UP,23.2,0.474,+0.00,43.0,OK,2,Trending,Tokyo,16,Stop
2026.02.19 07:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.555,UP,25.1,0.504,+0.00,39.6,OK,2,Trending,Tokyo,17,Stop
2026.02.19 08:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.237,DN,25.1,0.504,+0.00,32.5,OK,2,Trending,Tokyo-London,18,Stop
2026.02.19 09:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.263,DN,25.1,0.504,+0.00,22.1,OK,2,Trending,London,16,Stop
2026.02.19 10:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.369,UP,25.1,0.504,+0.00,29.1,OK,2,Trending,London,16,Stop
2026.02.19 11:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.150,DN,24.1,0.405,+0.00,28.1,OK,2,Trending,London,17,Stop
2026.02.19 12:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.244,FL,24.1,0.405,+0.00,31.8,OK,2,Trending,London,16,Stop
2026.02.19 13:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.780,UP,24.1,0.405,+0.00,46.5,OK,2,Trending,London-NewYork,18,Stop
2026.02.19 14:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.912,DN,24.1,0.405,+0.00,33.5,OK,2,Trending,London-NewYork,15,Stop
2026.02.19 15:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.967,DN,24.8,0.364,-3.00,22.9,OK,2,Trending,London-NewYork,16,Stop
2026.02.19 16:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.791,UP,24.8,0.364,+0.00,30.6,OK,2,Trending,London-NewYork,16,Stop
2026.02.19 17:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.344,FL,24.8,0.364,+0.00,35.6,OK,2,Trending,New York,18,Stop
2026.02.19 18:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,0.921,UP,24.8,0.364,+0.00,41.8,OK,2,Trending,New York,16,Stop
2026.02.19 19:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.291,Normal,1.096,DN,25.8,0.334,+3.00,38.6,OK,2,Trending,New York,17,Run
2026.02.19 20:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,1.291,Normal,1.258,DN,25.8,0.334,+5.00,32.3,OK,2,Trending,New York,16,Run
2026.02.19 21:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,1.291,Normal,1.095,FL,25.8,0.334,+5.00,35.4,OK,2,Trending,New York,18,Run
2026.02.19 22:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,1.291,Normal,0.919,FL,25.8,0.334,+5.00,32.9,OK,2,Trending,Off-Hours,19,Run
2026.02.19 23:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.079,Normal,1.065,DN,26.6,0.016,+5.00,28.0,EDGE,2,Trending,Off-Hours,19,Run
2026.02.20 00:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.303,DN,26.6,0.016,+2.00,22.4,EDGE,2,Trending,Tokyo,51,Run
2026.02.20 01:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,0.989,UP,26.6,0.016,+2.00,30.4,EDGE,2,Trending,Tokyo,26,Run
2026.02.20 02:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,0.516,UP,26.6,0.016,+2.00,31.0,EDGE,2,Trending,Tokyo,17,Run
2026.02.20 03:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.293,UP,25.0,0.074,+2.00,32.3,EDGE,2,Trending,Tokyo,15,Run
2026.02.20 04:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.175,UP,25.0,0.074,+0.00,32.8,EDGE,2,Trending,Tokyo,16,Run
2026.02.20 05:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,0.808,UP,25.0,0.074,+0.00,32.8,EDGE,2,Trending,Tokyo,16,Run
2026.02.20 06:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,0.720,FL,25.0,0.074,+0.00,31.6,EDGE,2,Trending,Tokyo,20,Run
2026.02.20 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.379,FL,25.6,0.096,-2.00,26.5,EDGE,2,Trending,Tokyo,17,Run
2026.02.20 08:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.189,FL,25.6,0.096,+0.00,21.0,EDGE,2,Trending,Tokyo-London,19,Run
2026.02.20 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.307,DN,25.6,0.096,+0.00,21.4,EDGE,2,Trending,London,29,Run
2026.02.20 10:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.531,UP,25.6,0.096,+0.00,27.2,EDGE,2,Trending,London,16,Run
2026.02.20 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.935,DN,23.5,0.004,-2.57,17.0,EDGE,2,Trending,London,17,Run
2026.02.20 12:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.079,Normal,1.559,DN,23.5,0.004,+5.14,2.2,EDGE,2,Trending,London,18,Run
2026.02.20 13:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.079,Normal,1.499,UP,23.5,0.004,+5.14,16.2,EDGE,2,Trending,London-NewYork,16,Run
2026.02.20 14:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,1.079,Normal,1.116,DN,23.5,0.004,+5.14,9.8,EDGE,2,Trending,London-NewYork,16,Run
2026.02.20 15:00,BUY,Red,Green,Yellow,Green,Green,OK,Green,Neutral,1.079,Normal,1.398,DN,22.8,0.114,+5.14,-0.3,EDGE,2,Trending,London-NewYork,18,Run
2026.02.20 16:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.175,UP,22.8,0.114,+0.00,10.9,EDGE,2,Trending,London-NewYork,16,Run
2026.02.20 17:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.348,FL,22.8,0.114,+0.00,10.9,EDGE,2,Trending,New York,17,Run
2026.02.20 18:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.734,DN,22.8,0.114,+0.00,2.2,EDGE,2,Trending,New York,15,Run
2026.02.20 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,0.973,UP,21.6,0.187,+0.00,14.7,EDGE,2,Trending,New York,15,Run
2026.02.20 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,0.936,FL,21.6,0.187,+2.00,16.2,EDGE,2,Trending,New York,19,Run
2026.02.20 21:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,1.071,UP,21.6,0.187,+2.00,20.8,EDGE,2,Trending,New York,18,Run
2026.02.20 22:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.079,Normal,0.806,FL,21.6,0.187,+2.00,23.7,EDGE,2,Trending,Off-Hours,19,Run
2026.02.20 23:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.233,UP,20.1,0.203,+2.00,37.1,EDGE,2,Trending,Off-Hours,81,Run
2026.02.23 00:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.200,DN,20.1,0.203,+2.00,23.3,EDGE,2,Trending,Tokyo,80,Run
2026.02.23 01:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.842,UP,20.1,0.203,+2.00,35.3,EDGE,2,Trending,Tokyo,60,Run
2026.02.23 02:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.723,UP,20.1,0.203,+2.00,37.0,EDGE,2,Trending,Tokyo,18,Run
2026.02.23 03:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.160,UP,19.3,0.221,+3.00,39.7,EDGE,2,Trending,Tokyo,19,Run
2026.02.23 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.659,FL,19.3,0.221,+0.00,35.3,EDGE,2,Trending,Tokyo,16,Run
2026.02.23 05:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.702,FL,19.3,0.221,+0.00,35.3,EDGE,2,Trending,Tokyo,16,Run
2026.02.23 06:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.094,DN,19.3,0.221,+0.00,28.2,EDGE,2,Trending,Tokyo,19,Run
2026.02.23 07:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.835,UP,18.6,0.151,+0.00,25.8,EDGE,2,Trending,Tokyo,16,Run
2026.02.23 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.583,DN,18.6,0.151,+0.00,20.6,EDGE,2,Trending,Tokyo-London,18,Run
2026.02.23 09:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.067,UP,18.6,0.151,+0.00,24.1,EDGE,2,Trending,London,17,Run
2026.02.23 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.233,DN,18.6,0.151,+0.00,18.3,EDGE,2,Trending,London,17,Run
2026.02.23 11:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.329,DN,18.8,0.036,+0.00,13.8,EDGE,2,Trending,London,18,Run
2026.02.23 12:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.839,DN,18.8,0.036,+2.00,11.7,EDGE,2,Trending,London,18,Run
2026.02.23 13:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.997,UP,18.8,0.036,+2.00,16.1,EDGE,2,Trending,London-NewYork,18,Run
2026.02.23 14:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.701,FL,18.8,0.036,+2.00,15.5,EDGE,2,Trending,London-NewYork,18,Run
2026.02.23 15:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.306,DN,21.3,0.119,+0.00,11.4,EDGE,2,Trending,London-NewYork,16,Run
2026.02.23 16:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.102,DN,21.3,0.119,+0.00,7.9,EDGE,2,Trending,London-NewYork,17,Run
2026.02.23 17:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.734,UP,21.3,0.119,+0.00,26.3,EDGE,2,Trending,New York,17,Run
2026.02.23 18:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.826,DN,21.3,0.119,+0.00,23.0,EDGE,2,Trending,New York,16,Run
2026.02.23 19:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.381,UP,21.0,0.059,-2.00,29.2,EDGE,2,Trending,New York,17,Run
2026.02.23 20:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.981,DN,21.0,0.059,-2.00,25.8,EDGE,2,Trending,New York,18,Run
2026.02.23 21:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,0.934,FL,21.0,0.059,-2.00,26.2,EDGE,2,Trending,New York,16,Run
2026.02.23 22:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.021,Normal,1.740,DN,21.0,0.059,-2.00,18.8,EDGE,2,Trending,Off-Hours,18,Run
2026.02.23 23:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,0.956,DN,20.8,0.028,-2.00,12.0,EDGE,2,Trending,Off-Hours,19,Run
2026.02.24 00:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,0.763,FL,20.8,0.028,-3.00,11.8,EDGE,2,Trending,Tokyo,31,Run
2026.02.24 01:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.309,UP,20.8,0.028,-3.00,21.0,EDGE,2,Trending,Tokyo,57,Run
2026.02.24 02:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.190,DN,20.8,0.028,-3.00,15.0,EDGE,2,Trending,Tokyo,16,Run
2026.02.24 03:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,0.785,DN,21.2,0.169,+0.00,11.3,EDGE,2,Trending,Tokyo,17,Run
2026.02.24 04:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,0.841,DN,21.2,0.169,+2.00,4.8,EDGE,2,Trending,Tokyo,17,Run
2026.02.24 05:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,0.550,FL,21.2,0.169,+2.00,6.3,EDGE,2,Trending,Tokyo,19,Run
2026.02.24 06:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,0.707,FL,21.2,0.169,+2.00,6.5,EDGE,2,Trending,Tokyo,20,Run
2026.02.24 07:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.495,UP,24.2,0.125,+0.00,14.4,EDGE,2,Trending,Tokyo,16,Run
2026.02.24 08:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.239,UP,24.2,0.125,-2.00,16.9,EDGE,2,Trending,Tokyo-London,19,Run
2026.02.24 09:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.422,UP,24.2,0.125,-2.00,26.5,EDGE,2,Trending,London,16,Run
2026.02.24 10:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.223,DN,24.2,0.125,-2.00,24.2,EDGE,2,Trending,London,16,Run
2026.02.24 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.690,DN,22.1,0.180,-2.00,10.4,EDGE,2,Trending,London,16,Run
2026.02.24 12:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.221,UP,22.1,0.180,-2.00,16.5,EDGE,2,Trending,London,18,Run
2026.02.24 13:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.078,UP,22.1,0.180,-2.00,18.6,EDGE,2,Trending,London-NewYork,15,Run
2026.02.24 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.029,DN,22.1,0.180,-2.00,17.1,EDGE,2,Trending,London-NewYork,15,Run
2026.02.24 15:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.470,DN,21.3,0.185,-2.00,7.1,EDGE,2,Trending,London-NewYork,18,Run
2026.02.24 16:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Warning,2.013,DN,21.3,0.185,-2.00,-7.2,EDGE,2,Trending,London-NewYork,15,Run
2026.02.24 17:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.502,UP,21.3,0.185,-2.00,-25.6,EDGE,2,Trending,New York,18,Run
2026.02.24 18:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.002,DN,21.3,0.185,-2.00,-19.4,EDGE,2,Trending,New York,16,Run
2026.02.24 19:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,0.901,Normal,1.792,DN,23.5,0.244,-6.00,-6.7,EDGE,2,Trending,New York,16,Run
2026.02.24 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Warning,1.440,DN,23.5,0.244,-2.00,-2.2,EDGE,2,Trending,New York,16,Run
2026.02.24 21:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.823,DN,23.5,0.244,-2.00,6.0,EDGE,2,Trending,New York,19,Run
2026.02.24 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.901,Normal,1.319,FL,23.5,0.244,-2.00,6.3,EDGE,2,Trending,Off-Hours,19,Run
2026.02.24 23:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.900,Normal,0.941,FL,25.5,0.025,+0.00,6.6,EDGE,2,Trending,Off-Hours,19,Run
2026.02.25 00:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.900,Normal,0.792,FL,25.5,0.025,+0.00,6.2,EDGE,2,Trending,Tokyo,50,Run
2026.02.25 01:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.900,Normal,0.787,FL,25.5,0.025,+0.00,7.8,EDGE,2,Trending,Tokyo,40,Run
2026.02.25 02:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.900,Normal,1.281,UP,25.5,0.025,+0.00,3.0,EDGE,2,Trending,Tokyo,17,Run
2026.02.25 03:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.900,Normal,0.625,FL,27.2,0.136,+0.00,5.9,EDGE,2,Trending,Tokyo,18,Run
2026.02.25 04:00,BUY,Yellow,Green,Yellow,Yellow,Yellow,OK,Green,Neutral,0.900,Normal,0.890,FL,27.2,0.136,-4.00,6.3,EDGE,2,Trending,Tokyo,15,Run
2026.02.25 05:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Green,Neutral,0.900,Normal,0.933,DN,27.2,0.136,-4.00,9.8,EDGE,2,Trending,Tokyo,16,Run
2026.02.25 06:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Green,Neutral,0.900,Normal,1.033,UP,27.2,0.136,-4.00,12.7,EDGE,2,Trending,Tokyo,20,Run
2026.02.25 07:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Green,Neutral,0.900,Normal,1.154,UP,26.9,0.179,-4.00,15.0,EDGE,2,Trending,Tokyo,19,Run
2026.02.25 08:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.900,Normal,1.450,UP,26.9,0.179,+0.00,16.8,EDGE,2,Trending,Tokyo-London,18,Run
2026.02.25 09:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.900,Warning,2.889,FL,26.9,0.179,+0.00,2.2,EDGE,2,Trending,London,15,Run
